df_test.url_id,predicted,
32377,5188.257154,1700
32378,2831.913229,2200
32380,3132.542428,11600
32382,1545.878131,1200
32383,3299.649659,3000
32385,6547.612272,4100
32390,3101.971705,646
32392,1732.021342,763
32393,7149.505706,13100
32394,2209.629193,9500
32403,3113.089807,1500
32404,2151.888109,638
32405,5359.864374,507
32407,3419.167677,1000
32408,1503.94389,1400
32428,4156.609529,2100
32429,5421.545376,828
32436,11829.10027,1200
32438,2688.759575,1300
32440,5731.158299,3200
32445,6652.176106,4000
32460,529.2965264,1500
32464,1819.122689,516
32467,227.8354816,1000
32476,1151.868831,902
32480,3284.492286,2000
32483,2015.101626,411
32485,1855.467346,1500
32487,-304.4956327,1100
32488,1926.766938,1000
32496,1920.238775,2000
32504,4419.014541,2200
32505,4539.511703,1400
32510,4133.704673,16000
32512,3817.990517,2700
32513,4079.30295,1900
32516,2170.219464,1000
32518,1708.035284,625
32519,7538.911544,831
32523,1935.172713,753
32530,2370.295709,1300
32531,6618.06178,1100
32535,3974.442539,660
32538,6827.360811,6700
32546,2651.176159,59400
32550,4595.072508,6400
32553,2122.251876,744
32554,1559.319191,1000
32555,2980.293646,585
32557,5783.148861,1400
32559,2283.412641,2200
32561,2537.185934,829
32562,2507.32431,3500
32564,4048.875938,5800
32566,5868.182019,1700
32570,2179.334002,2400
32572,2269.861661,861
32583,4647.848378,2600
32584,2133.94729,910
32585,66.84028867,1400
32588,1077.969672,745
32593,2377.796656,780
32595,4748.097657,3100
32597,1853.791402,862
32599,2830.330366,734
32601,2479.677189,3100
32602,5255.750449,3800
32606,1230.276307,1200
32609,1994.000625,983
32614,1855.726411,2500
32624,1982.953824,1000
32627,2521.971335,698
32630,548.4778279,994
32637,4110.529036,2300
32640,5034.474742,32299
32643,7061.6885,3700
32645,2823.258108,16400
32650,2959.761571,5500
32658,2477.082073,2800
32660,912.6581488,2400
32663,5818.288916,4500
32668,3971.514455,2000
32681,2143.664179,946
32683,3507.131344,2900
32688,7645.628292,4800
32691,1880.605863,1200
32692,3746.421514,3700
32695,4859.895999,2400
32697,1588.231681,1600
32705,3927.090728,1600
32709,5611.10523,3100
32718,600.3157096,878
32723,3587.616556,1700
32726,1870.123451,913
32730,2828.908884,2300
32737,4624.75465,1400
32747,5766.776448,36700
32749,3424.928151,40600
32757,8384.2684,1000
32762,4855.066021,1400
32768,4273.343635,780
32773,3494.230732,8500
32782,5136.269235,2400
32783,6798.587526,1200
32785,4339.702741,2000
32786,4832.107566,3900
32794,7048.414873,9100
32801,7245.511396,3100
32805,5386.543488,1800
32806,2036.275988,930
32807,5850.916702,2100
32813,8028.208455,974
32821,1850.574362,1200
32822,2016.578482,1600
32825,7810.671639,2600
32833,3736.555589,8300
32835,5435.053863,7200
32838,1092.539124,1100
32840,2381.971518,1800
32842,1588.688828,919
32844,501.4226684,1200
32847,2801.100223,1300
32854,2155.421041,934
32855,1626.394452,1100
32862,2122.913437,677
32867,1256.703011,1100
32868,1322.571365,894
32869,750.4101548,436
32878,598.1993017,971
32890,7236.269923,4700
32898,1275.303286,2300
32900,6524.632607,5800
32903,4013.829754,2400
32904,2875.227171,2500
32908,6806.726136,33400
32911,947.8017168,1300
32914,6622.871538,905
32918,5993.982823,1700
32920,4067.747817,1100
32921,3733.911996,1300
32922,1380.683723,6600
32928,194.3870563,1000
32930,4089.124181,1200
32931,10647.29606,1400
32937,353.5792378,1200
32939,1394.359518,961
32941,2980.473445,1300
32959,3118.035133,18500
32965,1683.300937,764
32968,1689.453747,4900
32972,5664.576399,1000
32978,1076.705851,777
32981,5791.588193,10200
32983,1091.295052,670
32992,1852.203528,2200
33000,1150.801764,732
33002,6835.563749,2600
33004,1456.650029,401
33005,2023.784826,447
33011,2197.750315,1000
33024,7367.331725,1800
33027,1486.126107,2900
33029,2530.373907,4500
33032,1979.420211,5600
33033,6530.381104,2800
33035,721.9678693,730
33037,6387.433308,12300
33040,2487.475803,802
33041,13.70540509,956
33052,3355.849914,1700
33057,2889.477477,878
33059,5805.059102,1300
33063,1765.3604,1500
33064,2583.083607,1900
33075,388.8856443,1100
33077,136.1682973,1400
33079,2591.813223,1500
33088,3692.501942,960
33090,3096.769353,1600
33091,2640.135231,3900
33097,5296.233064,5100
33101,5340.707687,2900
33103,3238.848802,1200
33105,2229.387122,1500
33108,2714.391164,600
33109,3202.521183,1000
33120,1548.32372,1500
33122,1874.302245,690
33123,2299.141359,5000
33128,4419.626887,1800
33133,1793.473901,1400
33134,2217.460073,1300
33137,4375.661803,4100
33142,1663.724828,2900
33143,3692.005014,6800
33146,4790.149916,5500
33149,1328.031839,1400
33152,2384.507575,18600
33154,2638.287871,940
33161,2295.549805,860
33163,3011.264748,1100
33168,3296.242976,1900
33172,5028.33572,12100
33173,1684.149501,1300
33175,2602.913268,783
33177,2560.491174,3400
33180,4069.762938,2100
33182,6179.928147,25200
33184,1273.310368,1100
33192,1715.014247,62000
33198,1602.458647,996
33199,3921.391904,1100
33204,5957.59403,8000
33206,2121.86681,1700
33213,1395.979552,1500
33222,1505.585718,759
33225,3118.096297,8200
33233,1995.58463,1400
33237,1608.920351,723
33238,2322.600321,950
33241,1934.018994,2800
33242,1449.092114,3600
33246,2442.040116,703
33248,3861.492176,5500
33259,6010.870279,30600
33260,1152.087871,354
33267,1595.557956,1100
33281,2709.965559,1200
33287,4174.765989,291
33291,1834.056716,9600
33304,2531.578858,1000
33307,3417.325423,4800
33320,2630.480133,669
33321,3079.40636,1200
33324,5006.234842,539
33325,3309.055975,2700
33327,5948.78606,1200
33328,2253.185954,5600
33330,1376.220545,695
33331,4440.571902,17100
33336,7413.415004,1300
33337,6666.260687,3700
33341,3097.902815,3200
33342,4016.120525,2400
33343,4932.14872,15800
33344,1270.744529,1400
33345,5927.465693,10500
33346,3851.458793,1900
33347,5872.058382,2100
33351,5796.137029,1200
33354,764.7852053,1100
33357,3719.87827,8300
33359,6213.180047,24000
33365,696.8501648,996
33368,1121.161747,606
33385,5013.87426,2200
33391,4721.342074,776
33393,3312.455143,4200
33395,5693.538685,1900
33400,6686.93442,2200
33401,1101.568869,532
33410,3239.273284,1100
33413,3744.829005,1500
33423,6254.871905,7600
33425,2777.176148,872
33426,983.028044,3300
33427,1543.159081,566
33428,2142.66173,1000
33429,2577.739505,1600
33431,1280.926031,57
33439,2576.597976,1100
33441,616.2856887,717
33444,4199.534739,1700
33449,4097.859017,7300
33456,6613.45059,1300
33461,1680.033342,578
33470,5480.246787,833
33475,762.8680659,921
33477,1220.941622,913
33481,2339.60048,1400
33484,3725.927579,1800
33487,2814.542761,907
33490,1465.861402,3100
33492,2103.20036,1900
33503,1184.581716,1100
33504,8530.21888,3300
33508,1076.606751,1600
33509,8684.743286,16500
33516,3643.234347,1700
33517,844.8249494,1200
33521,1680.658604,1100
33526,4443.554111,2600
33529,2978.537203,1200
33530,4064.463692,1800
33532,3594.254703,2800
33533,3331.764931,1500
33539,1917.150596,1100
33540,3981.325445,1900
33541,2719.679933,1400
33544,6841.766496,1500
33547,1911.238864,7700
33555,1237.742353,8900
33557,2354.006173,1300
33558,3728.732419,3300
33559,1675.761075,1200
33562,1158.35359,1100
33565,1863.065428,886
33570,3752.758848,3500
33584,2355.198717,907
33585,6008.84385,850
33596,3998.556839,1500
33597,2222.526691,1200
33599,2545.667425,1100
33602,3328.279415,8600
33606,3021.484011,8400
33614,6465.720576,3100
33615,1296.760019,1500
33617,2815.477565,889
33622,2696.503724,1600
33624,4209.731446,6100
33627,6701.178227,1100
33629,3404.576686,852
33630,7885.073504,8800
33634,3124.324634,998
33635,4784.520382,1700
33638,4657.844495,1200
33642,2047.379219,1400
33649,4867.206324,42300
33652,2602.073927,2400
33658,2135.659297,2100
33664,1051.244977,4900
33669,1427.599693,732
33673,2602.920434,2400
33674,6099.959229,2700
33680,4704.55049,793
33685,2784.403942,1000
33691,5261.938001,1300
33699,2151.589453,921
33701,1271.153605,1100
33702,3022.644589,9900
33706,1566.097255,861
33710,1247.689944,1900
33715,1994.525855,1100
33718,3317.33738,1100
33719,4623.900078,1700
33729,3943.696301,2100
33731,1542.267379,1400
33736,1178.56124,1000
33739,1220.492907,1300
33745,2678.330787,3800
33749,2427.685441,864
33750,2355.250646,1100
33751,1091.257106,1900
33753,1794.989634,17500
33756,2158.179584,1200
33766,1302.104312,963
33768,2224.539664,5200
33769,2439.851751,940
33772,6972.550036,943
33773,3744.424264,3000
33777,2060.054421,968
33778,2488.823075,958
33779,-74.2661989,970
33781,1520.100967,835
33789,1969.017492,634
33790,3600.632123,4200
33791,3973.175544,5600
33793,1974.597064,2700
33799,7421.671366,25500
33800,1675.33803,333
33801,4754.755265,516
33806,3373.201177,2000
33809,1764.352277,997
33810,990.7759846,841
33818,1024.154832,10200
33822,2572.115057,2300
33825,4581.255117,2200
33826,7348.759114,24300
33835,1730.158246,893
33838,7738.876538,4500
33845,3862.489885,1100
33851,1395.257729,603
33858,1931.393805,962
33861,1056.854764,1200
33863,1931.766586,1400
33864,1677.931095,738
33865,2404.578799,1200
33866,3708.382652,2100
33868,2238.388466,718
33869,722.4137528,807
33877,2580.916437,3000
33882,5893.234046,3000
33884,1115.968496,1000
33886,2360.851544,2100
33890,1685.966886,947
33893,6753.896799,1100
33894,5687.552856,12300
33895,2582.119554,17500
33896,4008.909441,1700
33900,2674.882941,1100
33902,2977.659862,723
33912,5555.48418,6500
33918,251.764921,1200
33919,601.7317642,801
33921,2447.645099,766
33924,4850.199402,1100
33925,1185.41836,759
33929,1586.491337,1300
33930,3163.729553,1300
33935,2398.743547,1200
33937,1108.327514,2200
33940,3112.765013,3000
33954,3674.262315,1100
33957,1575.959337,1400
33962,1920.762913,1300
33971,2897.034095,2900
33972,7633.646285,2800
33974,6404.379846,1900
33976,7405.305786,4200
33978,6412.44619,1100
33986,1835.580732,1100
33988,8309.148462,4400
33989,2785.173261,1000
33990,9006.914356,2000
33992,1435.826534,1200
33993,5004.064946,4000
33995,2209.299401,2100
34000,3349.311716,1400
34001,1961.639643,3300
34015,2077.012904,1700
34017,7408.815174,3700
34018,7937.864206,1800
34019,3537.272089,1100
34021,2872.45682,853
34027,2923.556473,1300
34028,2577.99934,1600
34033,4672.801469,1100
34036,7339.604159,1500
34039,1800.072483,911
34040,7880.422259,832
34042,6782.00928,2500
34043,5471.554044,1600
34055,2782.04431,1400
34062,1076.94572,2300
34064,4586.882359,1400
34067,4582.556016,1900
34068,2299.030981,746
34069,556.8294528,1800
34073,2320.54232,8200
34079,3171.548973,948
34082,3726.391539,2000
34086,5786.263174,5400
34093,2092.103992,1100
34095,1883.99827,1100
34096,1147.807245,1300
34099,4168.607637,6400
34100,2537.282546,1700
34101,2092.799853,13800
34106,4270.31147,7700
34108,1730.522955,882
34109,3772.842586,4200
34110,2392.446122,723
34119,6982.811298,6000
34128,2338.337041,3000
34130,26.92495461,619
34132,6025.903545,690
34135,2296.561032,7700
34136,2416.285254,1400
34137,2523.453596,2100
34138,3190.701675,1200
34139,3868.711869,7200
34142,1658.668238,860
34143,6263.114587,755
34144,2025.565111,499
34145,3786.300543,1200
34148,1663.658312,121
34153,3474.411636,642
34154,1385.241633,1200
34158,946.6677402,1000
34160,3092.555203,5400
34169,1893.562824,3000
34171,1391.074911,1200
34174,2676.594938,84800
34175,3614.260877,560
34180,1129.573751,1700
34185,2781.230969,93
34189,7003.95505,1400
34199,1778.159571,513
34205,1492.673437,7500
34209,1763.741937,502
34212,2949.034863,699
34213,663.4714188,1500
34216,2516.180787,1500
34218,2573.907351,782
34220,8125.274137,8500
34221,1652.777278,4600
34229,2535.777657,1800
34230,2205.012931,1300
34235,1675.717105,2800
34238,3194.519718,3200
34239,5624.650006,413
34242,4901.729937,2100
34243,2707.915937,681
34246,2326.762381,3000
34250,2504.366925,1200
34255,5842.218837,1100
34257,6646.470732,990
34265,1600.222787,1000
34267,2392.067315,2300
34268,1816.23937,3400
34270,2336.709938,1500
34271,1883.618339,609
34273,5617.536761,4700
34274,1848.446282,740
34278,3811.303327,1900
34286,837.0136178,1300
34288,3445.175693,1300
34290,726.629039,767
34293,2607.025776,754
34296,2409.675453,1100
34297,1418.750182,1100
34298,1868.929642,1100
34305,2934.957922,718
34313,3001.626478,1500
34315,5423.538029,1300
34322,3858.967129,518
34323,2723.045631,3300
34326,4114.0868,815
34327,1808.909503,1800
34328,974.9271256,2100
34330,2246.878358,1800
34333,3201.096879,899
34344,1619.464581,824
34348,2638.041302,867
34349,2242.984335,691
34354,4912.955793,2300
34357,2914.336001,1700
34367,1981.291922,2500
34383,230.6712134,606
34388,1213.431092,563
34389,4308.782022,1600
34390,2246.698196,1100
34392,1342.140246,777
34395,3316.065314,56900
34398,1401.404207,1100
34399,1675.248003,22
34402,1580.793181,1200
34406,3267.886938,1500
34412,2796.859259,2700
34413,2891.914742,772
34416,2334.3199,1100
34419,-116.5622134,2000
34421,6835.266809,7200
34424,4687.651435,2000
34426,5766.053497,2200
34430,4829.238332,716
34431,2190.213907,1000
34438,5757.400468,1500
34442,2478.078166,2100
34445,1152.116424,762
34449,2256.082889,1500
34450,2504.283366,787
34451,2252.929423,1100
34462,3900.907071,1700
34466,3220.354588,1400
34469,5652.115939,3700
34472,4044.788164,6700
34474,1362.098199,1500
34485,2675.947103,790
34489,5303.283435,13900
34493,5195.898663,1900
34494,3480.696827,2200
34495,1769.752427,4100
34497,241.5420085,1200
34500,2601.412649,1800
34502,2288.846052,1400
34504,2470.07339,5100
34508,2157.049365,3400
34509,8278.800723,9000
34514,6856.694557,17200
34520,5100.865497,1700
34524,1703.867814,2300
34526,1414.314254,697
34531,5546.313134,511
34536,969.142003,1200
34537,1392.884719,3100
34542,4535.506897,1900
34543,4815.695902,3300
34549,3301.509004,856
34550,2436.225378,12500
34551,2931.066056,4500
34559,1251.712469,664
34562,1787.887935,902
34568,2220.476492,563
34572,4971.65844,677
34573,1644.355726,656
34576,4485.354237,2900
34577,2584.986581,13600
34578,2560.09733,1300
34582,1228.837598,913
34584,5022.500303,3600
34585,2004.700988,730
34587,2742.546632,630
34590,3614.473932,527
34592,1429.985624,1400
34595,4129.800442,1200
34599,2991.453528,2200
34600,3289.875923,8500
34610,2118.020727,1500
34612,2532.086855,930
34614,1048.096005,1100
34622,3981.998813,5000
34627,763.3583089,2800
34632,734.3687819,1800
34634,4071.735958,1400
34637,2379.642268,12100
34640,1411.133411,1200
34642,1952.919453,3200
34650,4050.593821,1000
34656,-21.68161295,726
34657,1544.032675,700
34658,1709.696325,891
34661,3315.123277,1300
34663,442.6921392,5800
34673,3028.767893,1000
34677,1045.945355,1100
34678,2722.326696,1400
34681,1785.673375,1100
34689,7657.340954,3000
34692,1997.078745,1100
34693,1493.051535,581
34695,1169.54095,4600
34701,2083.88932,1100
34708,3740.970063,941
34710,925.151647,10600
34717,5722.559918,2100
34719,3474.457468,2700
34726,5105.597357,1100
34731,2619.589282,7400
34732,2614.741095,1200
34733,700.567932,618
34741,1079.672539,701
34742,2762.127361,6900
34746,1575.311249,1700
34751,7966.208523,3600
34752,4114.075401,1000
34753,5775.920027,1300
34754,2721.285474,914
34755,4905.663644,1600
34765,4132.767508,1000
34769,1968.625639,1200
34771,3178.258008,3400
34772,2177.897112,771
34773,1636.484319,52500
34777,2722.116835,3700
34779,5234.621041,899
34786,2946.774487,896
34791,1878.519184,854
34793,2738.222726,643
34794,5847.432532,17600
34795,5865.588062,1000
34796,5455.340004,1200
34797,-276.5950383,1400
34808,1161.033372,3300
34810,5190.016541,1100
34811,1594.275381,1100
34814,2217.032237,1300
34815,8716.319303,5100
34823,2005.488363,1600
34825,1929.49806,924
34832,2576.106337,869
34833,1872.767638,996
34834,1314.131713,930
34839,5966.868508,1500
34841,2569.332123,1100
34842,2907.705209,1600
34843,2870.290913,1300
34844,5097.748554,3200
34845,2298.98149,579
34846,3463.142155,1300
34847,2544.861444,1100
34849,2677.856051,5100
34852,1988.688754,710
34856,3543.321343,2800
34859,1118.120698,752
34860,459.26508,758
34861,9987.854659,15500
34864,5602.952923,1700
34868,2871.886445,2200
34869,2825.70391,591
34871,6436.855928,602
34872,1658.028782,900
34875,2289.68422,1200
34876,270.9988402,1200
34878,3470.497972,1700
34883,2749.692867,1400
34889,789.8581785,721
34892,3276.515455,1300
34895,3435.325284,1300
34905,3378.345585,937
34914,2165.152555,4400
34920,1688.577407,776
34926,359.2700766,1800
34929,2244.554511,688
34930,2791.267288,1200
34938,2211.986598,790
34939,1792.638302,1600
34946,5645.152473,2700
34949,6021.751513,1600
34951,1970.822765,1300
34961,4662.661526,2200
34974,3044.261159,988
34975,874.8530185,1300
34977,1274.927243,1100
34987,3228.3544,1800
34988,1690.791255,2900
34992,2506.957755,568
34993,1990.078962,1600
34995,1118.689998,1100
35002,5949.137164,5400
35005,2177.468874,1600
35011,1624.271654,577
35012,2433.635945,809
35013,3156.243724,746
35014,3920.092439,1700
35023,3744.994445,3000
35026,2979.009689,1200
35028,1766.624656,1200
35035,1321.600166,4300
35037,1039.50694,520
35039,5435.57798,548
35040,1389.931319,877
35045,2359.056289,1100
35046,3062.049452,558
35049,3844.412132,1700
35050,6250.353117,665
35051,4605.634191,10900
35053,6766.313993,41800
35057,1565.153872,2800
35060,5516.902316,1100
35061,2083.38277,2200
35065,1687.736614,478
35067,2922.461067,3600
35072,3347.146056,1000
35074,5655.08829,1300
35076,2564.864853,811
35078,1803.480381,1000
35084,1860.250986,3800
35094,6078.339925,2200
35095,508.1479952,1100
35097,6800.671978,2500
35099,4516.086253,5500
35102,1665.097175,1400
35107,2591.999683,1100
35109,3183.800643,823
35110,2939.369897,831
35113,6261.277044,1400
35116,3204.834254,1400
35118,1497.883462,737
35125,1411.012322,779
35127,6557.053912,1900
35129,6211.220327,1000
35130,961.1790776,760
35133,1501.25434,2300
35134,1620.975616,3400
35136,1678.024386,664
35137,1968.44896,1100
35139,2028.009955,1300
35149,4148.056025,3800
35155,2169.332936,1100
35158,1711.579372,589
35160,3737.393964,8100
35168,5717.459232,5800
35173,3998.720166,1600
35175,1616.715149,1100
35182,1792.106008,1100
35183,8010.010424,15400
35184,1184.078071,455
35189,2545.349895,768
35190,678.0800007,864
35193,7175.537864,12300
35200,1327.982705,1600
35202,1319.727341,920
35204,3954.572658,3200
35207,2135.389782,984
35210,4371.474447,421
35212,4251.492994,4900
35214,7127.092722,1100
35219,1459.253453,706
35222,955.72354,823
35224,1428.942683,1300
35226,1212.906966,1000
35229,2771.885556,1100
35234,3741.530537,4000
35238,2530.831608,955
35244,2942.898226,1400
35246,3226.180566,1200
35247,24560.08629,1200
35249,1891.706984,1000
35275,1482.384199,48000
35280,4321.035219,1200
35284,6512.245039,1100
35288,3517.462754,3200
35290,1883.725263,1500
35295,3632.470897,1000
35296,2370.009572,1400
35303,5522.972151,1400
35308,1528.534007,3600
35309,6930.151505,1300
35313,1297.435318,832
35314,200.8387448,1300
35315,1320.399962,1500
35323,499.8691296,877
35324,2741.463878,4100
35330,3108.44657,554
35331,533.9756564,657
35337,1228.471869,1400
35338,1698.545978,2400
35345,2340.12386,5600
35347,1540.205274,1000
35350,1425.442088,991
35353,4243.912998,4500
35354,3307.718281,1400
35355,4251.350759,1600
35357,3891.825676,4400
35361,2151.411407,996
35362,5085.055774,709
35367,2719.831307,1600
35370,2458.233485,925
35376,3412.008344,7800
35377,4926.499103,1000
35380,2389.5368,1300
35389,1619.862007,9300
35394,3719.389847,2300
35406,2513.674905,567
35410,1519.530354,703
35411,2597.136481,1200
35413,4964.25222,1600
35414,1606.399356,886
35416,3374.129063,1800
35423,4357.183392,3000
35429,2155.811304,1100
35433,2061.050195,1200
35434,2445.333562,1500
35440,2319.526246,928
35443,5644.636975,21000
35449,2921.433682,1200
35454,5593.59401,26900
35455,2707.042557,1500
35456,3421.04172,1900
35460,4695.459824,7300
35468,3420.205738,861
35469,2858.747261,3300
35472,1239.717153,941
35474,5605.689393,2200
35477,2378.520409,2000
35481,6058.479746,4100
35483,974.1581398,724
35488,5007.306868,19100
35489,3221.535874,773
35490,2786.834241,878
35494,6810.89246,3300
35496,7535.834462,1400
35500,2198.140758,1600
35505,3697.749385,1200
35506,1280.621013,676
35515,8641.367917,933
35516,6921.160503,3300
35517,1654.016097,699
35519,1440.189792,865
35523,7655.407491,924
35526,1583.163788,689
35534,2699.065134,958
35542,2590.084728,3200
35556,6482.976225,23500
35565,248.3912364,3600
35577,6017.372595,757
35578,3726.140514,1400
35582,3041.514795,1400
35585,6689.985027,773
35594,2586.23249,898
35599,1601.715083,1100
35601,38.0022872,949
35603,2558.961643,1700
35606,152.8711878,636
35608,1640.409463,1500
35620,2671.626972,3600
35622,2620.968356,747
35623,1435.130558,1200
35624,3466.494467,2000
35626,2350.017338,943
35627,450.038288,1200
35629,1154.274227,1000
35634,5981.844926,629
35645,2965.636073,1700
35649,1877.565111,537
35651,452.3516994,772
35653,265.2450477,797
35655,1871.594767,587
35657,1313.726428,361
35666,2276.044907,1200
35673,2576.816938,6200
35675,1479.570333,1700
35681,2458.299445,2300
35682,7698.597707,33300
35686,2936.261552,928
35689,3673.610616,1100
35690,2349.986562,991
35691,5025.320857,7000
35693,1216.515726,1800
35702,2832.927176,3100
35704,5725.961544,530
35705,3916.807312,437
35713,213.2624489,416
35717,1760.173324,1500
35723,3308.785739,1300
35730,521.7954163,1200
35738,2351.292835,802
35739,2855.506039,755
35741,3232.591998,2600
35743,5270.220439,6300
35746,4746.390913,964
35751,3783.173584,2300
35765,1341.293421,1000
35771,7086.482807,2300
35780,6725.512284,1700
35782,2413.1301,1300
35784,6321.467374,1500
35788,4283.031929,5800
35789,3940.156559,1000
35792,1102.461459,590
35793,1765.442975,6100
35796,1996.966467,877
35798,6579.593228,4400
35805,6323.224857,1900
35808,1808.424158,1200
35810,988.1311805,882
35815,3154.762201,719
35817,2262.705673,1100
35820,3524.207133,2000
35821,2970.544949,625
35827,2145.045332,676
35829,2568.292915,1100
35838,1791.010958,953
35842,2346.665278,872
35843,2251.694554,980
35844,1453.454833,1300
35847,1674.296708,750
35848,2678.429981,1300
35852,2173.68268,538
35857,1089.887778,412
35859,5099.56666,1800
35860,2693.426016,842
35862,2309.216257,735
35864,3261.301188,967
35867,4018.464659,2000
35873,7305.706671,48500
35877,6712.023443,2200
35880,2727.469159,3000
35881,875.1745507,1400
35883,1287.477529,1100
35888,2159.001942,649
35892,981.4759326,920
35901,792.3655336,2300
35906,8191.262776,7500
35907,891.3663518,5800
35911,6022.10653,1200
35915,1285.394363,1900
35917,1332.203522,7500
35918,1713.709912,917
35921,5328.61295,2600
35926,3226.737442,1000
35931,5306.038514,5000
35933,3185.413661,3800
35938,3923.622183,1500
35944,2817.572902,1400
35947,2885.419028,2500
35949,2091.651432,3900
35951,3701.361974,4100
35953,3946.286871,707
35954,3369.789125,1100
35955,2030.687761,1300
35957,3087.191761,808
35959,1697.148648,1200
35960,1491.27018,23000
35964,1204.317283,696
35965,3305.377403,1100
35967,655.6816229,3500
35970,3133.923715,1600
35977,1207.311649,793
35980,2536.654969,3400
35987,7409.821304,3900
35997,5296.067545,1600
36000,1395.612995,902
36006,2663.454114,10800
36009,1989.348167,2200
36015,3602.038299,660
36019,2398.748259,2400
36026,2653.492728,968
36031,4029.464059,1400
36032,1334.866098,930
36034,3332.869297,835
36037,4761.728985,686
36038,5851.891365,1900
36042,8148.227191,4900
36045,2536.735357,1300
36046,1500.980732,1000
36051,2917.603166,4000
36052,3587.939206,1200
36053,3210.650892,1700
36055,2692.529292,578
36062,1974.877034,1000
36064,2419.247791,1700
36065,2696.938423,1600
36071,51.71633461,1900
36072,2653.077717,774
36079,5993.71205,8800
36089,3654.976224,1500
36094,1833.884279,1200
36100,1421.652751,1000
36104,2624.77481,1400
36106,574.5904212,1300
36110,1079.934207,750
36116,7740.431499,2300
36118,6797.852953,25000
36127,5957.244929,25200
36129,1911.117513,2000
36134,562.0695209,1000
36135,6316.828275,1100
36137,1247.566378,653
36141,1386.396086,864
36144,1416.060793,1100
36151,977.5602725,923
36157,3157.421732,1900
36160,1509.41625,1300
36163,2867.744382,69000
36164,1775.854215,17800
36170,389.2483825,1100
36172,3340.036468,1300
36173,3141.437647,1700
36174,2551.604094,7000
36185,4541.793729,2100
36187,4356.700003,5400
36190,1919.568853,1700
36192,5756.936203,2000
36195,5333.170108,474
36202,1384.808455,778
36206,5909.004156,3200
36212,1727.45906,867
36213,3282.464142,380
36214,483.1723253,853
36218,9475.620863,3500
36223,2820.959876,1500
36227,4047.721502,2600
36230,1477.416305,1400
36232,1369.903255,731
36236,1104.383732,2000
36237,2382.998711,25300
36247,3690.133705,3300
36251,4322.304479,642
36254,3633.042532,1100
36263,3701.175725,12000
36265,3341.995531,1400
36269,3603.38435,2500
36277,2904.955696,955
36281,3858.270439,927
36282,2824.490597,889
36292,2774.532487,1800
36297,1787.395881,2200
36298,2490.490446,282
36300,3063.62549,5900
36303,6386.79382,663
36305,2197.359452,11600
36307,3796.82026,2000
36310,3952.31227,2800
36320,4441.544957,1300
36322,5002.136146,821
36327,5507.447368,717
36331,4181.606063,2000
36333,5323.394938,765
36339,1026.234582,5000
36340,3632.559231,5900
36347,2575.82264,1300
36348,3095.599394,1100
36352,2837.631584,911
36354,6091.897917,966
36360,6335.912877,1800
36364,2618.84084,808
36366,933.0185367,1000
36369,3429.130778,1200
36375,3051.85965,2400
36380,1936.839343,1500
36394,4228.084582,858
36395,2564.757129,1200
36397,1971.703182,1100
36398,5681.541254,962
36408,6096.020242,1800
36416,2769.953851,3400
36418,3215.359141,1300
36431,2192.436175,1800
36432,4801.712019,1600
36440,3054.129519,2200
36442,8178.866564,4700
36452,2493.498947,1900
36458,2051.383764,1400
36460,5440.590834,2900
36462,7292.643843,959
36464,1447.358219,1200
36473,2245.14589,406
36477,3735.256531,744
36479,1480.160364,1100
36484,2412.42342,868
36487,6634.418861,1500
36490,3925.958644,1700
36491,6341.337419,4700
36500,3644.760449,591
36508,2632.123103,2000
36509,3841.544797,2400
36514,1794.697362,559
36525,8271.798772,4900
36528,2368.682794,860
36531,1539.288477,993
36541,2795.584681,747
36543,728.7903309,1000
36545,2341.06289,1300
36547,2029.369126,965
36550,4491.985403,1300
36553,2856.076076,771
36555,4036.730008,9100
36563,1085.466626,459
36566,3333.326329,4000
36572,6727.202865,1800
36575,3614.502026,2500
36576,2483.449928,10200
36578,939.3483681,897
36581,1099.816514,859
36584,4403.844654,1200
36587,1112.642459,667
36588,3162.598119,1700
36589,1262.565793,878
36604,2592.156754,1500
36608,1167.780031,1500
36609,6619.385767,2100
36612,4445.664959,1600
36613,7993.383818,3800
36616,4485.933256,4700
36617,2290.968738,1400
36618,1649.629924,3500
36621,3146.995787,1300
36622,1313.993963,861
36623,506.451802,1000
36630,1048.23127,7800
36636,2385.246517,2400
36637,1841.93626,1300
36643,6113.112262,1800
36644,11081.78294,2800
36646,2174.932329,2000
36647,2467.062814,1100
36650,2408.555827,1500
36651,4792.891609,635
36652,1699.713975,671
36654,2972.319978,1900
36655,2654.331781,1400
36657,1245.488604,731
36660,5175.307406,489
36663,2454.492033,2200
36666,8484.553039,1500
36675,666.8636856,1400
36676,1294.665135,1100
36683,1354.042391,1100
36688,3204.906362,1100
36691,939.0586865,885
36692,6054.32691,16200
36693,4362.148374,3500
36695,2373.621907,1000
36699,4432.087785,2200
36700,4344.778447,1400
36704,1142.874641,691
36708,1001.847088,1800
36711,3367.880309,879
36715,892.3721828,4300
36718,1612.973378,1200
36719,3044.075296,3600
36722,2396.33599,1400
36726,3577.284227,1600
36727,2516.115404,668
36730,3031.946296,965
36731,3075.625867,1900
36738,2559.326482,3900
36739,2637.883628,2000
36741,3483.541042,2600
36745,5938.005246,903
36750,831.8225782,590
36751,6542.248587,970
36753,5506.866634,15100
