df_test.url_id,birthwtPred,predicted
32383,2723.110419,3000
32385,5677.88078,4100
32390,5677.88078,646
32392,2723.110419,763
32393,5677.88078,13100
32394,5677.88078,9500
32403,2723.110419,1500
32404,2723.110419,638
32405,5677.88078,507
32407,2723.110419,1000
32408,2723.110419,1400
32428,5677.88078,2100
32429,5677.88078,828
32436,5677.88078,1200
32438,2723.110419,1300
32440,5677.88078,3200
32445,5677.88078,4000
32460,2723.110419,1500
32464,2723.110419,516
32467,2723.110419,1000
32476,2723.110419,902
32480,2723.110419,2000
32483,2723.110419,411
32485,2723.110419,1500
32487,2723.110419,1100
32488,2723.110419,1000
32496,2723.110419,2000
32504,5677.88078,2200
32505,5677.88078,1400
32510,5677.88078,16000
32512,2723.110419,2700
32513,2723.110419,1900
32516,2723.110419,1000
32518,2723.110419,625
32519,5677.88078,831
32523,2723.110419,753
32530,2723.110419,1300
32531,5677.88078,1100
32535,2723.110419,660
32538,5677.88078,6700
32546,2723.110419,59400
32550,5677.88078,6400
32553,2723.110419,744
32554,2723.110419,1000
32555,2723.110419,585
32557,5677.88078,1400
32559,2723.110419,2200
32561,2723.110419,829
32562,2723.110419,3500
32564,5677.88078,5800
32566,2723.110419,1700
32570,2723.110419,2400
32572,5677.88078,861
32583,2723.110419,2600
32584,2723.110419,910
32585,2723.110419,1400
32588,2723.110419,745
32593,5677.88078,780
32595,5677.88078,3100
32597,2723.110419,862
32599,2723.110419,734
32601,2723.110419,3100
32602,5677.88078,3800
32606,2723.110419,1200
32609,2723.110419,983
32614,2723.110419,2500
32624,2723.110419,1000
32627,2723.110419,698
32630,2723.110419,994
32637,2723.110419,2300
32640,2723.110419,32299
32643,2723.110419,3700
32645,2723.110419,16400
32650,2723.110419,5500
32658,2723.110419,2800
32660,2723.110419,2400
32663,2723.110419,4500
32668,2723.110419,2000
32681,2723.110419,946
32683,2723.110419,2900
32688,5677.88078,4800
32691,2723.110419,1200
32692,5677.88078,3700
32695,5677.88078,2400
32697,2723.110419,1600
32705,5677.88078,1600
32709,5677.88078,3100
32718,2723.110419,878
32723,2723.110419,1700
32726,2723.110419,913
32730,2723.110419,2300
32737,2723.110419,1400
32747,5677.88078,36700
32749,2723.110419,40600
32757,5677.88078,1000
32762,5677.88078,1400
32768,5677.88078,780
32773,2723.110419,8500
32782,5677.88078,2400
32783,5677.88078,1200
32785,2723.110419,2000
32786,5677.88078,3900
32794,5677.88078,9100
32801,5677.88078,3100
32805,5677.88078,1800
32806,2723.110419,930
32807,5677.88078,2100
32813,5677.88078,974
32821,2723.110419,1200
32822,2723.110419,1600
32825,5677.88078,2600
32833,2723.110419,8300
32835,5677.88078,7200
32838,2723.110419,1100
32840,2723.110419,1800
32842,2723.110419,919
32844,2723.110419,1200
32847,2723.110419,1300
32854,2723.110419,934
32855,2723.110419,1100
32862,2723.110419,677
32867,2723.110419,1100
32868,2723.110419,894
32869,2723.110419,436
32878,2723.110419,971
32890,5677.88078,4700
32898,2723.110419,2300
32900,5677.88078,5800
32903,2723.110419,2400
32904,2723.110419,2500
32908,5677.88078,33400
32911,2723.110419,1300
32914,5677.88078,905
32918,5677.88078,1700
32920,5677.88078,1100
32921,2723.110419,1300
32922,2723.110419,6600
32928,2723.110419,1000
32930,2723.110419,1200
32931,5677.88078,1400
32937,2723.110419,1200
32939,2723.110419,961
32941,2723.110419,1300
32959,2723.110419,18500
32965,2723.110419,764
32968,2723.110419,4900
32972,5677.88078,1000
32978,2723.110419,777
32981,5677.88078,10200
32983,2723.110419,670
32992,2723.110419,2200
33000,2723.110419,732
33002,5677.88078,2600
33004,2723.110419,401
33005,2723.110419,447
33011,2723.110419,1000
33024,5677.88078,1800
33027,2723.110419,2900
33029,2723.110419,4500
33032,2723.110419,5600
33033,5677.88078,2800
33035,2723.110419,730
33037,5677.88078,12300
33040,2723.110419,802
33041,2723.110419,956
33052,2723.110419,1700
33057,5677.88078,878
33059,5677.88078,1300
33063,2723.110419,1500
33064,2723.110419,1900
33075,2723.110419,1100
33077,2723.110419,1400
33079,2723.110419,1500
33088,5677.88078,960
33090,2723.110419,1600
33091,2723.110419,3900
33097,2723.110419,5100
33101,5677.88078,2900
33103,2723.110419,1200
33105,2723.110419,1500
33108,2723.110419,600
33109,2723.110419,1000
33120,2723.110419,1500
33122,2723.110419,690
33123,2723.110419,5000
33128,5677.88078,1800
33133,2723.110419,1400
33134,2723.110419,1300
33137,2723.110419,4100
33142,5677.88078,2900
33143,2723.110419,6800
33146,5677.88078,5500
33149,2723.110419,1400
33152,2723.110419,18600
33154,2723.110419,940
33161,2723.110419,860
33163,2723.110419,1100
33168,2723.110419,1900
33172,5677.88078,12100
33173,2723.110419,1300
33175,2723.110419,783
33177,2723.110419,3400
33180,2723.110419,2100
33182,5677.88078,25200
33184,2723.110419,1100
33192,2723.110419,62000
33198,2723.110419,996
33199,2723.110419,1100
33204,5677.88078,8000
33206,2723.110419,1700
33213,2723.110419,1500
33222,2723.110419,759
33225,2723.110419,8200
33233,2723.110419,1400
33237,2723.110419,723
33238,2723.110419,950
33241,2723.110419,2800
33242,2723.110419,3600
33246,2723.110419,703
33248,2723.110419,5500
33259,5677.88078,30600
33260,2723.110419,354
33267,2723.110419,1100
33281,5677.88078,1200
33287,5677.88078,291
33291,2723.110419,9600
33304,2723.110419,1000
33307,2723.110419,4800
33320,2723.110419,669
33321,2723.110419,1200
33324,2723.110419,539
33325,5677.88078,2700
33327,5677.88078,1200
33328,2723.110419,5600
33330,2723.110419,695
33331,5677.88078,17100
33336,5677.88078,1300
33337,5677.88078,3700
33341,2723.110419,3200
33342,2723.110419,2400
33343,5677.88078,15800
33344,2723.110419,1400
33345,5677.88078,10500
33346,5677.88078,1900
33347,5677.88078,2100
33351,5677.88078,1200
33354,2723.110419,1100
33357,2723.110419,8300
33359,5677.88078,24000
33365,2723.110419,996
33368,2723.110419,606
33385,5677.88078,2200
33391,5677.88078,776
33393,2723.110419,4200
33395,5677.88078,1900
33400,5677.88078,2200
33401,2723.110419,532
33410,2723.110419,1100
33413,2723.110419,1500
33423,5677.88078,7600
33425,2723.110419,872
33426,2723.110419,3300
33427,2723.110419,566
33428,2723.110419,1000
33429,2723.110419,1600
33431,2723.110419,57
33439,2723.110419,1100
33441,2723.110419,717
33444,2723.110419,1700
33449,2723.110419,7300
33456,5677.88078,1300
33461,2723.110419,578
33470,5677.88078,833
33475,2723.110419,921
33477,2723.110419,913
33481,2723.110419,1400
33484,2723.110419,1800
33487,2723.110419,907
33490,2723.110419,3100
33492,2723.110419,1900
33503,2723.110419,1100
33504,5677.88078,3300
33508,2723.110419,1600
33509,5677.88078,16500
33516,2723.110419,1700
33517,2723.110419,1200
33521,2723.110419,1100
33526,5677.88078,2600
33529,2723.110419,1200
33530,5677.88078,1800
33532,2723.110419,2800
33533,2723.110419,1500
33539,2723.110419,1100
33540,5677.88078,1900
33541,2723.110419,1400
33544,5677.88078,1500
33547,2723.110419,7700
33555,2723.110419,8900
33557,2723.110419,1300
33558,2723.110419,3300
33559,2723.110419,1200
33562,2723.110419,1100
33565,2723.110419,886
33570,5677.88078,3500
33584,2723.110419,907
33585,5677.88078,850
33596,5677.88078,1500
33597,2723.110419,1200
33599,2723.110419,1100
33602,2723.110419,8600
33606,2723.110419,8400
33614,5677.88078,3100
33615,2723.110419,1500
33617,5677.88078,889
33622,2723.110419,1600
33624,2723.110419,6100
33627,5677.88078,1100
33629,2723.110419,852
33630,5677.88078,8800
33634,2723.110419,998
33635,5677.88078,1700
33638,2723.110419,1200
33642,2723.110419,1400
33649,5677.88078,42300
33652,2723.110419,2400
33658,2723.110419,2100
33664,2723.110419,4900
33669,2723.110419,732
33673,2723.110419,2400
33674,5677.88078,2700
33680,5677.88078,793
33685,2723.110419,1000
33691,5677.88078,1300
33699,2723.110419,921
33701,2723.110419,1100
33702,2723.110419,9900
33706,2723.110419,861
33710,2723.110419,1900
33715,2723.110419,1100
33718,2723.110419,1100
33719,2723.110419,1700
33729,5677.88078,2100
33731,2723.110419,1400
33736,2723.110419,1000
33739,2723.110419,1300
33745,2723.110419,3800
33749,2723.110419,864
33750,2723.110419,1100
33751,2723.110419,1900
33753,2723.110419,17500
33756,2723.110419,1200
33766,2723.110419,963
33768,5677.88078,5200
33769,2723.110419,940
33772,5677.88078,943
33773,2723.110419,3000
33777,2723.110419,968
33778,2723.110419,958
33779,2723.110419,970
33781,2723.110419,835
33789,2723.110419,634
33790,2723.110419,4200
33791,2723.110419,5600
33793,2723.110419,2700
33799,5677.88078,25500
33800,2723.110419,333
33801,5677.88078,516
33806,5677.88078,2000
33809,2723.110419,997
33810,2723.110419,841
33818,2723.110419,10200
33822,2723.110419,2300
33825,5677.88078,2200
33826,5677.88078,24300
33835,2723.110419,893
33838,5677.88078,4500
33845,5677.88078,1100
33851,2723.110419,603
33858,2723.110419,962
33861,2723.110419,1200
33863,2723.110419,1400
33864,2723.110419,738
33865,2723.110419,1200
33866,2723.110419,2100
33868,2723.110419,718
33869,2723.110419,807
33877,2723.110419,3000
33882,5677.88078,3000
33884,2723.110419,1000
33886,2723.110419,2100
33890,2723.110419,947
33893,5677.88078,1100
33894,5677.88078,12300
33895,5677.88078,17500
33896,2723.110419,1700
33900,2723.110419,1100
33902,2723.110419,723
33912,5677.88078,6500
33918,2723.110419,1200
33919,2723.110419,801
33921,2723.110419,766
33924,5677.88078,1100
33925,2723.110419,759
33929,2723.110419,1300
33930,2723.110419,1300
33935,2723.110419,1200
33937,2723.110419,2200
33940,5677.88078,3000
33954,2723.110419,1100
33957,2723.110419,1400
33962,5677.88078,1300
33971,2723.110419,2900
33972,5677.88078,2800
33974,5677.88078,1900
33976,5677.88078,4200
33978,5677.88078,1100
33986,2723.110419,1100
33988,5677.88078,4400
33989,2723.110419,1000
33990,5677.88078,2000
33992,2723.110419,1200
33993,5677.88078,4000
33995,2723.110419,2100
34000,2723.110419,1400
34001,2723.110419,3300
34015,2723.110419,1700
34017,5677.88078,3700
34018,5677.88078,1800
34019,2723.110419,1100
34021,2723.110419,853
34027,2723.110419,1300
34028,2723.110419,1600
34033,2723.110419,1100
34036,5677.88078,1500
34039,2723.110419,911
34040,5677.88078,832
34042,5677.88078,2500
34043,5677.88078,1600
34055,2723.110419,1400
34062,2723.110419,2300
34064,2723.110419,1400
34067,5677.88078,1900
34068,2723.110419,746
34069,2723.110419,1800
34073,2723.110419,8200
34079,2723.110419,948
34082,5677.88078,2000
34086,5677.88078,5400
34093,2723.110419,1100
34095,5677.88078,1100
34096,2723.110419,1300
34099,5677.88078,6400
34100,2723.110419,1700
34101,2723.110419,13800
34106,2723.110419,7700
34108,2723.110419,882
34109,5677.88078,4200
34110,2723.110419,723
34119,5677.88078,6000
34128,2723.110419,3000
34130,2723.110419,619
34132,5677.88078,690
34135,2723.110419,7700
34136,2723.110419,1400
34137,2723.110419,2100
34138,2723.110419,1200
34139,5677.88078,7200
34142,2723.110419,860
34143,5677.88078,755
34144,2723.110419,499
34145,2723.110419,1200
34148,2723.110419,121
34153,5677.88078,642
34154,2723.110419,1200
34158,2723.110419,1000
34160,2723.110419,5400
34169,2723.110419,3000
34171,2723.110419,1200
34174,2723.110419,84800
34175,2723.110419,560
34180,2723.110419,1700
34185,2723.110419,93
34189,5677.88078,1400
34199,2723.110419,513
34205,2723.110419,7500
34209,2723.110419,502
34212,2723.110419,699
34213,2723.110419,1500
34216,2723.110419,1500
34218,2723.110419,782
34220,5677.88078,8500
34221,2723.110419,4600
34229,2723.110419,1800
34230,2723.110419,1300
34235,2723.110419,2800
34238,2723.110419,3200
34239,5677.88078,413
34242,2723.110419,2100
34243,2723.110419,681
34246,2723.110419,3000
34250,2723.110419,1200
34255,5677.88078,1100
34257,5677.88078,990
34265,2723.110419,1000
34267,2723.110419,2300
34268,2723.110419,3400
34270,2723.110419,1500
34271,2723.110419,609
34273,2723.110419,4700
34274,2723.110419,740
34278,5677.88078,1900
34286,2723.110419,1300
34288,2723.110419,1300
34290,2723.110419,767
34293,2723.110419,754
34296,2723.110419,1100
34297,2723.110419,1100
34298,2723.110419,1100
34305,2723.110419,718
34313,2723.110419,1500
34315,2723.110419,1300
34322,5677.88078,518
34323,2723.110419,3300
34326,5677.88078,815
34327,2723.110419,1800
34328,2723.110419,2100
34330,2723.110419,1800
34333,5677.88078,899
34344,2723.110419,824
34348,2723.110419,867
34349,2723.110419,691
34354,5677.88078,2300
34357,2723.110419,1700
34367,2723.110419,2500
34383,2723.110419,606
34388,2723.110419,563
34389,2723.110419,1600
34390,2723.110419,1100
34392,2723.110419,777
34395,2723.110419,56900
34398,2723.110419,1100
34399,2723.110419,22
34402,2723.110419,1200
34406,2723.110419,1500
34412,2723.110419,2700
34413,2723.110419,772
34416,2723.110419,1100
34419,5677.88078,2000
34421,5677.88078,7200
34424,5677.88078,2000
34426,5677.88078,2200
34430,5677.88078,716
34431,2723.110419,1000
34438,2723.110419,1500
34442,2723.110419,2100
34445,2723.110419,762
34449,2723.110419,1500
34450,2723.110419,787
34451,2723.110419,1100
34462,2723.110419,1700
34466,2723.110419,1400
34469,5677.88078,3700
34472,2723.110419,6700
34474,2723.110419,1500
34485,2723.110419,790
34489,2723.110419,13900
34493,2723.110419,1900
34494,2723.110419,2200
34495,2723.110419,4100
34497,2723.110419,1200
34500,2723.110419,1800
34502,5677.88078,1400
34504,2723.110419,5100
34508,2723.110419,3400
34509,5677.88078,9000
34514,5677.88078,17200
34520,5677.88078,1700
34524,2723.110419,2300
34526,2723.110419,697
34531,5677.88078,511
34536,2723.110419,1200
34537,2723.110419,3100
34542,2723.110419,1900
34543,5677.88078,3300
34549,2723.110419,856
34550,2723.110419,12500
34551,2723.110419,4500
34559,2723.110419,664
34562,2723.110419,902
34568,2723.110419,563
34572,2723.110419,677
34573,2723.110419,656
34576,2723.110419,2900
34577,2723.110419,13600
34578,2723.110419,1300
34582,2723.110419,913
34584,5677.88078,3600
34585,2723.110419,730
34587,2723.110419,630
34590,2723.110419,527
34592,2723.110419,1400
34595,2723.110419,1200
34599,2723.110419,2200
34600,2723.110419,8500
34610,2723.110419,1500
34612,2723.110419,930
34614,2723.110419,1100
34622,5677.88078,5000
34627,2723.110419,2800
34632,2723.110419,1800
34634,5677.88078,1400
34637,5677.88078,12100
34640,2723.110419,1200
34642,2723.110419,3200
34650,2723.110419,1000
34656,2723.110419,726
34657,2723.110419,700
34658,2723.110419,891
34661,5677.88078,1300
34663,2723.110419,5800
34673,5677.88078,1000
34677,2723.110419,1100
34678,2723.110419,1400
34681,5677.88078,1100
34689,5677.88078,3000
34692,2723.110419,1100
34693,2723.110419,581
34695,2723.110419,4600
34701,2723.110419,1100
34708,2723.110419,941
34710,2723.110419,10600
34717,2723.110419,2100
34719,5677.88078,2700
34726,5677.88078,1100
34731,2723.110419,7400
34732,2723.110419,1200
34733,2723.110419,618
34741,2723.110419,701
34742,5677.88078,6900
34746,2723.110419,1700
34751,5677.88078,3600
34752,5677.88078,1000
34753,5677.88078,1300
34754,2723.110419,914
34755,5677.88078,1600
34765,2723.110419,1000
34769,2723.110419,1200
34771,2723.110419,3400
34772,2723.110419,771
34773,2723.110419,52500
34777,2723.110419,3700
34779,5677.88078,899
34786,2723.110419,896
34791,2723.110419,854
34793,2723.110419,643
34794,5677.88078,17600
34795,5677.88078,1000
34796,5677.88078,1200
34797,2723.110419,1400
34808,2723.110419,3300
34810,5677.88078,1100
34811,2723.110419,1100
34814,2723.110419,1300
34815,5677.88078,5100
34823,2723.110419,1600
34825,2723.110419,924
34832,2723.110419,869
34833,2723.110419,996
34834,2723.110419,930
34839,5677.88078,1500
34841,2723.110419,1100
34842,2723.110419,1600
34843,5677.88078,1300
34844,5677.88078,3200
34845,2723.110419,579
34846,5677.88078,1300
34847,2723.110419,1100
34849,2723.110419,5100
34852,2723.110419,710
34856,2723.110419,2800
34859,2723.110419,752
34860,2723.110419,758
34861,5677.88078,15500
34864,5677.88078,1700
34868,2723.110419,2200
34869,2723.110419,591
34871,5677.88078,602
34872,2723.110419,900
34875,2723.110419,1200
34876,2723.110419,1200
34878,2723.110419,1700
34883,2723.110419,1400
34889,2723.110419,721
34892,2723.110419,1300
34895,2723.110419,1300
34905,2723.110419,937
34914,2723.110419,4400
34920,2723.110419,776
34926,2723.110419,1800
34929,2723.110419,688
34930,2723.110419,1200
34938,2723.110419,790
34939,2723.110419,1600
34946,5677.88078,2700
34949,5677.88078,1600
34951,2723.110419,1300
34961,5677.88078,2200
34974,2723.110419,988
34975,2723.110419,1300
34977,2723.110419,1100
34987,5677.88078,1800
34988,2723.110419,2900
34992,2723.110419,568
34993,2723.110419,1600
34995,2723.110419,1100
35002,5677.88078,5400
35005,2723.110419,1600
35011,2723.110419,577
35012,2723.110419,809
35013,2723.110419,746
35014,2723.110419,1700
35023,2723.110419,3000
35026,2723.110419,1200
35028,2723.110419,1200
35035,2723.110419,4300
35037,2723.110419,520
35039,5677.88078,548
35040,2723.110419,877
35045,2723.110419,1100
35046,2723.110419,558
35049,2723.110419,1700
35050,5677.88078,665
35051,2723.110419,10900
35053,5677.88078,41800
35057,2723.110419,2800
35060,5677.88078,1100
35061,2723.110419,2200
35065,2723.110419,478
35067,2723.110419,3600
35072,2723.110419,1000
35074,2723.110419,1300
35076,2723.110419,811
35078,2723.110419,1000
35084,2723.110419,3800
35094,5677.88078,2200
35095,2723.110419,1100
35097,5677.88078,2500
35099,2723.110419,5500
35102,2723.110419,1400
35107,2723.110419,1100
35109,5677.88078,823
35110,5677.88078,831
35113,5677.88078,1400
35116,2723.110419,1400
35118,2723.110419,737
35125,2723.110419,779
35127,5677.88078,1900
35129,5677.88078,1000
35130,2723.110419,760
35133,2723.110419,2300
35134,2723.110419,3400
35136,2723.110419,664
35137,2723.110419,1100
35139,2723.110419,1300
35149,5677.88078,3800
35155,2723.110419,1100
35158,2723.110419,589
35160,2723.110419,8100
35168,5677.88078,5800
35173,2723.110419,1600
35175,2723.110419,1100
35182,2723.110419,1100
35183,5677.88078,15400
35184,2723.110419,455
35189,2723.110419,768
35190,2723.110419,864
35193,5677.88078,12300
35200,2723.110419,1600
35202,2723.110419,920
35204,5677.88078,3200
35207,2723.110419,984
35210,5677.88078,421
35212,2723.110419,4900
35214,5677.88078,1100
35219,2723.110419,706
35222,2723.110419,823
35224,2723.110419,1300
35226,2723.110419,1000
35229,2723.110419,1100
35234,2723.110419,4000
35238,2723.110419,955
35244,2723.110419,1400
35246,2723.110419,1200
35247,2723.110419,1200
35249,2723.110419,1000
35275,2723.110419,48000
35280,2723.110419,1200
35284,5677.88078,1100
35288,2723.110419,3200
35290,2723.110419,1500
35295,2723.110419,1000
35296,2723.110419,1400
35303,5677.88078,1400
35308,2723.110419,3600
35309,5677.88078,1300
35313,2723.110419,832
35314,2723.110419,1300
35315,2723.110419,1500
35323,2723.110419,877
35324,2723.110419,4100
35330,2723.110419,554
35331,2723.110419,657
35337,2723.110419,1400
35338,2723.110419,2400
35345,2723.110419,5600
35347,2723.110419,1000
35350,2723.110419,991
35353,5677.88078,4500
35354,2723.110419,1400
35355,5677.88078,1600
35357,2723.110419,4400
35361,2723.110419,996
35362,5677.88078,709
35367,5677.88078,1600
35370,2723.110419,925
35376,2723.110419,7800
35377,2723.110419,1000
35380,5677.88078,1300
35389,2723.110419,9300
35394,5677.88078,2300
35406,2723.110419,567
35410,2723.110419,703
35411,5677.88078,1200
35413,5677.88078,1600
35414,2723.110419,886
35416,2723.110419,1800
35423,2723.110419,3000
35429,2723.110419,1100
35433,2723.110419,1200
35434,2723.110419,1500
35440,2723.110419,928
35443,5677.88078,21000
35449,2723.110419,1200
35454,5677.88078,26900
35455,2723.110419,1500
35456,5677.88078,1900
35460,2723.110419,7300
35468,2723.110419,861
35469,5677.88078,3300
35472,2723.110419,941
35474,5677.88078,2200
35477,2723.110419,2000
35481,5677.88078,4100
35483,2723.110419,724
35488,5677.88078,19100
35489,2723.110419,773
35490,2723.110419,878
35494,5677.88078,3300
35496,5677.88078,1400
35500,2723.110419,1600
35505,2723.110419,1200
35506,2723.110419,676
35515,5677.88078,933
35516,5677.88078,3300
35517,2723.110419,699
35519,2723.110419,865
35523,5677.88078,924
35526,2723.110419,689
35534,2723.110419,958
35542,2723.110419,3200
35556,5677.88078,23500
35565,2723.110419,3600
35577,5677.88078,757
35578,2723.110419,1400
35582,5677.88078,1400
35585,5677.88078,773
35594,2723.110419,898
35599,2723.110419,1100
35601,2723.110419,949
35603,2723.110419,1700
35606,2723.110419,636
35608,2723.110419,1500
35620,2723.110419,3600
35622,2723.110419,747
35623,2723.110419,1200
35624,5677.88078,2000
35626,2723.110419,943
35627,2723.110419,1200
35629,2723.110419,1000
35634,5677.88078,629
35645,2723.110419,1700
35649,2723.110419,537
35651,2723.110419,772
35653,2723.110419,797
35655,2723.110419,587
35657,2723.110419,361
35666,2723.110419,1200
35673,2723.110419,6200
35675,2723.110419,1700
35681,2723.110419,2300
35682,5677.88078,33300
35686,2723.110419,928
35689,2723.110419,1100
35690,2723.110419,991
35691,2723.110419,7000
35693,2723.110419,1800
35702,5677.88078,3100
35704,5677.88078,530
35705,5677.88078,437
35713,2723.110419,416
35717,2723.110419,1500
35723,2723.110419,1300
35730,2723.110419,1200
35738,2723.110419,802
35739,2723.110419,755
35741,2723.110419,2600
35743,5677.88078,6300
35746,5677.88078,964
35751,2723.110419,2300
35765,2723.110419,1000
35771,5677.88078,2300
35780,5677.88078,1700
35782,2723.110419,1300
35784,5677.88078,1500
35788,5677.88078,5800
35789,2723.110419,1000
35792,2723.110419,590
35793,2723.110419,6100
35796,2723.110419,877
35798,5677.88078,4400
35805,5677.88078,1900
35808,2723.110419,1200
35810,2723.110419,882
35815,2723.110419,719
35817,2723.110419,1100
35820,2723.110419,2000
35821,2723.110419,625
35827,2723.110419,676
35829,2723.110419,1100
35838,5677.88078,953
35842,2723.110419,872
35843,2723.110419,980
35844,2723.110419,1300
35847,2723.110419,750
35848,2723.110419,1300
35852,2723.110419,538
35857,2723.110419,412
35859,5677.88078,1800
35860,2723.110419,842
35862,2723.110419,735
35864,2723.110419,967
35867,5677.88078,2000
35873,5677.88078,48500
35877,5677.88078,2200
35880,2723.110419,3000
35881,2723.110419,1400
35883,2723.110419,1100
35888,2723.110419,649
35892,2723.110419,920
35901,2723.110419,2300
35906,5677.88078,7500
35907,2723.110419,5800
35911,5677.88078,1200
35915,2723.110419,1900
35917,2723.110419,7500
35918,2723.110419,917
35921,5677.88078,2600
35926,2723.110419,1000
35931,5677.88078,5000
35933,2723.110419,3800
35938,2723.110419,1500
35944,2723.110419,1400
35947,2723.110419,2500
35949,2723.110419,3900
35951,2723.110419,4100
35953,5677.88078,707
35954,2723.110419,1100
35955,2723.110419,1300
35957,2723.110419,808
35959,2723.110419,1200
35960,2723.110419,23000
35964,2723.110419,696
35965,2723.110419,1100
35967,2723.110419,3500
35970,2723.110419,1600
35977,2723.110419,793
35980,2723.110419,3400
35987,5677.88078,3900
35997,5677.88078,1600
36000,2723.110419,902
36006,2723.110419,10800
36009,2723.110419,2200
36015,2723.110419,660
36019,2723.110419,2400
36026,2723.110419,968
36031,2723.110419,1400
36032,2723.110419,930
36034,2723.110419,835
36037,5677.88078,686
36038,5677.88078,1900
36042,5677.88078,4900
36045,2723.110419,1300
36046,2723.110419,1000
36051,2723.110419,4000
36052,2723.110419,1200
36053,2723.110419,1700
36055,2723.110419,578
36062,2723.110419,1000
36064,2723.110419,1700
36065,2723.110419,1600
36071,2723.110419,1900
36072,2723.110419,774
36079,5677.88078,8800
36089,5677.88078,1500
36094,2723.110419,1200
36100,2723.110419,1000
36104,2723.110419,1400
36106,2723.110419,1300
36110,2723.110419,750
36116,5677.88078,2300
36118,5677.88078,25000
36127,5677.88078,25200
36129,2723.110419,2000
36134,2723.110419,1000
36135,5677.88078,1100
36137,2723.110419,653
36141,2723.110419,864
36144,2723.110419,1100
36151,2723.110419,923
36157,2723.110419,1900
36160,2723.110419,1300
36163,5677.88078,69000
36164,2723.110419,17800
36170,2723.110419,1100
36172,2723.110419,1300
36173,2723.110419,1700
36174,2723.110419,7000
36185,5677.88078,2100
36187,5677.88078,5400
36190,2723.110419,1700
36192,5677.88078,2000
36195,5677.88078,474
36202,2723.110419,778
36206,5677.88078,3200
36212,2723.110419,867
36213,2723.110419,380
36214,2723.110419,853
36218,5677.88078,3500
36223,2723.110419,1500
36227,2723.110419,2600
36230,2723.110419,1400
36232,2723.110419,731
36236,2723.110419,2000
36237,2723.110419,25300
36247,2723.110419,3300
36251,5677.88078,642
36254,2723.110419,1100
36263,2723.110419,12000
36265,2723.110419,1400
36269,5677.88078,2500
36277,2723.110419,955
36281,5677.88078,927
36282,2723.110419,889
36292,2723.110419,1800
36297,5677.88078,2200
36298,2723.110419,282
36300,5677.88078,5900
36303,5677.88078,663
36305,2723.110419,11600
36307,2723.110419,2000
36310,2723.110419,2800
36320,5677.88078,1300
36322,5677.88078,821
36327,5677.88078,717
36331,2723.110419,2000
36333,5677.88078,765
36339,2723.110419,5000
36340,5677.88078,5900
36347,2723.110419,1300
36348,5677.88078,1100
36352,2723.110419,911
36354,5677.88078,966
36360,5677.88078,1800
36364,5677.88078,808
36366,2723.110419,1000
36369,2723.110419,1200
36375,2723.110419,2400
36380,2723.110419,1500
36394,5677.88078,858
36395,2723.110419,1200
36397,2723.110419,1100
36398,5677.88078,962
36408,5677.88078,1800
36416,2723.110419,3400
36418,5677.88078,1300
36431,2723.110419,1800
36432,5677.88078,1600
36440,2723.110419,2200
36442,5677.88078,4700
36452,2723.110419,1900
36458,2723.110419,1400
36460,5677.88078,2900
36462,5677.88078,959
36464,2723.110419,1200
36473,2723.110419,406
36477,2723.110419,744
36479,2723.110419,1100
36484,2723.110419,868
36487,5677.88078,1500
36490,2723.110419,1700
36491,5677.88078,4700
36500,5677.88078,591
36508,2723.110419,2000
36509,2723.110419,2400
36514,2723.110419,559
36525,5677.88078,4900
36528,2723.110419,860
36531,2723.110419,993
36541,2723.110419,747
36543,2723.110419,1000
36545,2723.110419,1300
36547,2723.110419,965
36550,5677.88078,1300
36553,2723.110419,771
36555,2723.110419,9100
36563,2723.110419,459
36566,2723.110419,4000
36572,5677.88078,1800
36575,5677.88078,2500
36576,2723.110419,10200
36578,2723.110419,897
36581,2723.110419,859
36584,5677.88078,1200
36587,2723.110419,667
36588,2723.110419,1700
36589,2723.110419,878
36604,2723.110419,1500
36608,2723.110419,1500
36609,5677.88078,2100
36612,5677.88078,1600
36613,5677.88078,3800
36616,2723.110419,4700
36617,2723.110419,1400
36618,2723.110419,3500
36621,2723.110419,1300
36622,2723.110419,861
36623,2723.110419,1000
36630,2723.110419,7800
36636,2723.110419,2400
36637,2723.110419,1300
36643,5677.88078,1800
36644,5677.88078,2800
36646,2723.110419,2000
36647,2723.110419,1100
36650,2723.110419,1500
36651,5677.88078,635
36652,2723.110419,671
36654,2723.110419,1900
36655,2723.110419,1400
36657,2723.110419,731
36660,5677.88078,489
36663,2723.110419,2200
36666,5677.88078,1500
36675,2723.110419,1400
36676,2723.110419,1100
36683,2723.110419,1100
36688,2723.110419,1100
36691,2723.110419,885
36692,5677.88078,16200
36693,5677.88078,3500
36695,2723.110419,1000
36699,5677.88078,2200
36700,2723.110419,1400
36704,2723.110419,691
36708,2723.110419,1800
36711,2723.110419,879
36715,2723.110419,4300
36718,2723.110419,1200
36719,2723.110419,3600
36722,2723.110419,1400
36726,2723.110419,1600
36727,2723.110419,668
36730,2723.110419,965
36731,2723.110419,1900
36738,2723.110419,3900
36739,2723.110419,2000
36741,2723.110419,2600
36745,5677.88078,903
36750,2723.110419,590
36751,5677.88078,970
36753,5677.88078,15100
36758,2723.110419,845
36761,2723.110419,754
36763,2723.110419,742
